commit,version,date,bench,metric,unit,value,ci_low,ci_high,allocs,allocs_ci_low,allocs_ci_high,rustc,machine
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/10000,mean,ns,1559541.8447368422,1522153.969197368,1605001.116776315,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/10000,median,ns,1498417.7631578948,1496471.5263157894,1502771.9210526315,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/100,mean,ns,17254.985203611162,15903.269737897248,18791.09918761057,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/100,median,ns,14304.709512820513,14268.008228980321,14328.092935377874,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/1000,mean,ns,208083.33729395762,203246.6003320361,214223.38211249353,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,bidirectional_bfs/1000,median,ns,201352.6928205128,201144.28839285712,201622.21666666667,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/10000,mean,ns,442380.8041732572,438286.3904374213,448116.5150654114,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/10000,median,ns,439149.95416666666,437738.2825570776,441197.5984848485,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/100,mean,ns,4580.517647283649,4573.393150012197,4587.300604734495,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/100,median,ns,4584.6705078355135,4577.1364980774915,4590.27015845115,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/1000,mean,ns,43478.67676152213,43066.57727468972,43936.27601775665,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,builder_add_nodes_with_labels/1000,median,ns,42499.27217261905,42404.263316151206,42812.800480769234,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/10000,mean,ns,19.136814473251626,16.59739906562977,21.968435987355313,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/10000,median,ns,14.346577485376232,11.643684220733883,15.882817331961798,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/100000,mean,ns,14.62040643913097,14.189214166891238,15.123528350951094,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/100000,median,ns,13.440225863578446,13.425380306728467,14.046356078508879,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/100,mean,ns,12.480403541282799,11.560171811650042,13.634067755700796,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/100,median,ns,10.7241047441679,10.443561087267526,11.246025826938917,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/1000,mean,ns,11.714689038373388,11.166209403936834,12.356461435734904,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
832fc5da7962,,2025-11-19T18:18:25.933101Z,snapshot_get_property/1000,median,ns,10.960740479128301,10.496868443708886,11.113763551005883,,,,rustc 1.91.1 (ed61e7d7e 2025-11-07) (Homebrew),local
